#location service enabled;location service intializing;location updated;userheading updated;location provider;location provider class;time device [utc];time location [utc];latitude;longitude;accuracy [m];user heading [�];device orientation [�];speed [km/h];has gps fix;satellites used;satellites in view
True;False;False;True;unity;DeviceLocationProvider;20017494.713;20017572.578;45.075979547392;7.67673439795995;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017495.213;20017573.078;45.0759761972954;7.67674382010661;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017495.713;20017573.578;45.0759728471988;7.67675324225328;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017496.213;20017574.078;45.0759694971022;7.67676266439994;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017496.713;20017574.578;45.0759661470057;7.67677208654661;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017497.213;20017575.078;45.0759627969091;7.67678150869327;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017497.713;20017575.578;45.0759594468125;7.67679093083994;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017498.213;20017576.078;45.0759560967159;7.6768003529866;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017498.713;20017576.578;45.0759527466193;7.67680977513327;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017499.213;20017577.078;45.0759493965227;7.67681919727993;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017499.713;20017577.578;45.0759460464261;7.6768286194266;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017500.213;20017578.078;45.0759426963295;7.67683804157326;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017500.713;20017578.578;45.0759393462329;7.67684746371993;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017501.213;20017579.078;45.0759359961363;7.67685688586659;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017501.713;20017579.578;45.0759326460397;7.67686630801326;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017502.213;20017580.078;45.0759292959431;7.67687573015992;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017502.713;20017580.578;45.0759259458465;7.67688515230658;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017503.213;20017581.078;45.07592259575;7.67689457445325;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017503.713;20017581.578;45.0759192456534;7.67690399659991;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017504.213;20017582.078;45.0759158955568;7.67691341874658;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017504.713;20017582.578;45.0759125454602;7.67692284089324;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017505.213;20017583.078;45.07591;7.67693;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017505.713;20017583.578;45.0759064102093;7.67693933345583;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017506.213;20017584.078;45.0759028204186;7.67694866691165;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017506.713;20017584.578;45.0758992306279;7.67695800036748;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017507.213;20017585.078;45.0758956408372;7.6769673338233;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017507.713;20017585.578;45.0758920510465;7.67697666727913;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017508.213;20017586.078;45.0758884612558;7.67698600073496;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017508.713;20017586.578;45.0758848714651;7.67699533419078;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017509.213;20017587.078;45.0758812816744;7.67700466764661;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017509.713;20017587.578;45.0758776918837;7.67701400110244;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017510.213;20017588.078;45.075874102093;7.67702333455826;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017510.713;20017588.578;45.0758705123023;7.67703266801409;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017511.213;20017589.078;45.0758669225116;7.67704200146991;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017511.713;20017589.578;45.0758633327209;7.67705133492574;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017512.213;20017590.078;45.07586;7.67706;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017512.713;20017590.578;45.0758569522428;7.67706952424123;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017513.213;20017591.078;45.0758539044856;7.67707904848246;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017513.713;20017591.578;45.0758508567284;7.67708857272369;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017514.213;20017592.078;45.0758478089712;7.67709809696493;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017514.713;20017592.578;45.075844761214;7.67710762120616;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017515.213;20017593.078;45.0758417134568;7.67711714544739;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017515.713;20017593.578;45.0758386656996;7.67712666968862;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017516.213;20017594.078;45.0758356179424;7.67713619392985;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017516.713;20017594.578;45.0758325701853;7.67714571817108;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017517.213;20017595.078;45.0758295224281;7.67715524241231;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017517.713;20017595.578;45.0758264746709;7.67716476665355;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017518.213;20017596.078;45.0758234269137;7.67717429089478;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017518.713;20017596.578;45.0758203791565;7.67718381513601;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017519.213;20017597.078;45.0758173313993;7.67719333937724;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017519.713;20017597.578;45.0758142836421;7.67720286361847;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017520.213;20017598.078;45.0758112358849;7.6772123878597;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017520.713;20017598.578;45.0758081881277;7.67722191210093;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017521.213;20017599.078;45.0758051403705;7.67723143634216;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017521.713;20017599.578;45.0758020926133;7.6772409605834;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017522.213;20017600.078;45.0757990448561;7.67725048482463;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017522.713;20017600.578;45.0757959970989;7.67726000906586;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017523.213;20017601.078;45.0757929493417;7.67726953330709;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017523.713;20017601.578;45.0757899015845;7.67727905754832;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017524.213;20017602.078;45.0757868538273;7.67728858178955;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017524.713;20017602.578;45.0757838060701;7.67729810603078;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017525.213;20017603.078;45.075780758313;7.67730763027202;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017525.713;20017603.578;45.0757777105558;7.67731715451325;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017526.213;20017604.078;45.0757746627986;7.67732667875448;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017526.713;20017604.578;45.0757716150414;7.67733620299571;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017527.213;20017605.078;45.0757685672842;7.67734572723694;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017527.713;20017605.578;45.075765519527;7.67735525147817;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017528.213;20017606.078;45.0757624717698;7.67736477571941;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017528.713;20017606.578;45.0757594240126;7.67737429996064;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017529.213;20017607.078;45.0757563762554;7.67738382420187;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017529.713;20017607.578;45.0757533284982;7.6773933484431;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017530.213;20017608.078;45.075750280741;7.67740287268433;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017530.713;20017608.578;45.0757472329838;7.67741239692556;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017531.213;20017609.078;45.0757441852266;7.67742192116679;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017531.713;20017609.578;45.0757411374694;7.67743144540802;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017532.213;20017610.078;45.0757380897122;7.67744096964926;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017532.713;20017610.578;45.075735041955;7.67745049389049;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017533.213;20017611.078;45.0757319941979;7.67746001813172;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017533.713;20017611.578;45.0757289464407;7.67746954237295;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017534.213;20017612.078;45.0757258986835;7.67747906661418;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017534.713;20017612.578;45.0757228509263;7.67748859085541;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017535.213;20017613.078;45.0757198031691;7.67749811509664;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017535.713;20017613.578;45.0757167554119;7.67750763933788;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017536.213;20017614.078;45.0757137076547;7.67751716357911;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017536.713;20017614.578;45.0757106598975;7.67752668782034;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017537.213;20017615.078;45.0757076121403;7.67753621206157;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017537.713;20017615.578;45.0757045643831;7.6775457363028;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017538.213;20017616.078;45.0757015166259;7.67755526054403;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017538.713;20017616.578;45.0756984688687;7.67756478478526;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017539.213;20017617.078;45.0756954211115;7.6775743090265;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017539.713;20017617.578;45.0756923733543;7.67758383326773;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017540.213;20017618.078;45.0756893255971;7.67759335750896;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017540.713;20017618.578;45.0756862778399;7.67760288175019;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017541.213;20017619.078;45.0756832300827;7.67761240599142;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017541.713;20017619.578;45.0756801823255;7.67762193023265;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017542.213;20017620.078;45.0756771345684;7.67763145447388;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017542.713;20017620.578;45.0756740868112;7.67764097871512;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017543.213;20017621.078;45.075671039054;7.67765050295635;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017543.713;20017621.578;45.0756679912968;7.67766002719758;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017544.213;20017622.078;45.0756649435396;7.67766955143881;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017544.713;20017622.578;45.0756618957824;7.67767907568004;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017545.213;20017623.078;45.0756588480252;7.67768859992127;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017545.713;20017623.578;45.075655800268;7.6776981241625;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017546.213;20017624.078;45.0756527525108;7.67770764840373;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017546.713;20017624.578;45.0756497047536;7.67771717264497;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017547.213;20017625.078;45.0756466569964;7.6777266968862;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017547.713;20017625.578;45.0756436092392;7.67773622112743;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017548.213;20017626.078;45.075640561482;7.67774574536866;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017548.713;20017626.578;45.0756375137248;7.67775526960989;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017549.213;20017627.078;45.0756344659676;7.67776479385112;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017549.713;20017627.578;45.0756314182104;7.67777431809235;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017550.213;20017628.078;45.0756283704533;7.67778384233359;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017550.713;20017628.578;45.0756253226961;7.67779336657482;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017551.213;20017629.078;45.0756222749389;7.67780289081605;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017551.713;20017629.578;45.07562;7.67781;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017552.213;20017630.078;45.0756165825695;7.677819397934;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017552.713;20017630.578;45.0756131651389;7.677828795868;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017553.213;20017631.078;45.0756097477084;7.67783819380199;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017553.713;20017631.578;45.0756063302778;7.67784759173599;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017554.213;20017632.078;45.0756029128473;7.67785698966999;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017554.713;20017632.578;45.0755994954167;7.67786638760399;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017555.213;20017633.078;45.0755960779862;7.67787578553798;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017555.713;20017633.578;45.0755926605556;7.67788518347198;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017556.213;20017634.078;45.0755892431251;7.67789458140598;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017556.713;20017634.578;45.0755858256946;7.67790397933998;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017557.213;20017635.078;45.075582408264;7.67791337727397;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017557.713;20017635.578;45.07558;7.67792;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017558.213;20017636.078;45.0755775746438;7.67792970142476;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017558.713;20017636.578;45.0755751492876;7.67793940284951;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017559.213;20017637.078;45.0755727239314;7.67794910427427;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017559.713;20017637.578;45.0755702985752;7.67795880569903;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017560.213;20017638.078;45.0755678732191;7.67796850712378;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017560.713;20017638.578;45.0755654478629;7.67797820854854;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017561.213;20017639.078;45.0755630225067;7.67798790997329;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017561.713;20017639.578;45.0755605971505;7.67799761139805;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017562.213;20017640.078;45.0755581717943;7.67800731282281;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017562.713;20017640.578;45.0755557464381;7.67801701424756;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017563.213;20017641.078;45.0755533210819;7.67802671567232;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017563.713;20017641.578;45.0755508957257;7.67803641709708;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017564.213;20017642.078;45.07555;7.67804;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017564.713;20017642.578;45.0755464754502;7.67804935828743;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017565.213;20017643.078;45.0755429509004;7.67805871657486;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017565.713;20017643.578;45.0755394263506;7.67806807486228;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017566.213;20017644.078;45.0755359018008;7.67807743314971;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017566.713;20017644.578;45.0755323772509;7.67808679143714;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017567.213;20017645.078;45.0755288527011;7.67809614972457;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
